Create a static website using only HTML and CSS. This task involves designing and developing a static website using only HTML for structure and CSS for styling. The website should contain multiple pages with navigation, text content, images, and styling to enhance visual appeal. This task is beginner-friendly and provides a hands-on introduction to web development with HTML and CSS.;1
Write a simple Hello, World! program in Java. You will write a basic Java program that prints "Hello, World!" to the console. This task serves as an introductory exercise to Java programming language and helps you set up your development environment. It is suitable for beginners who are new to programming with Java.;1
Design a wireframe for a mobile app with basic functionalities. In this task, you will create a wireframe prototype for a mobile application that includes basic functionalities and user interactions. The wireframe should outline the app's layout, navigation flow, and key features without delving into detailed design elements. This task is ideal for UX/UI designers and developers planning to build mobile apps.;2
Implement a stack data structure using arrays in C. You will implement a stack data structure using arrays in the C programming language. The stack should support standard operations such as push, pop, and peek, following the Last-In-First-Out (LIFO) principle. This task provides a hands-on exercise to reinforce understanding of data structures and low-level programming concepts in C.;2
Style a webpage using CSS Grid layout. This task involves styling a webpage layout using the CSS Grid layout module. You will define grid containers, rows, and columns to create a flexible layout structure with precise control over grid placement and alignment. This task is suitable for front-end developers looking to leverage modern CSS features for layout design.;3
Create a basic CRUD functionality with Flask and SQLite. You will build a simple CRUD (Create, Read, Update, Delete) application using Flask for web development and SQLite for database management. The application should allow users to perform CRUD operations on a dataset stored in a SQLite database. This task is beginner-friendly and provides hands-on experience with Python web development using Flask.;3
Implement OAuth 2.0 for third-party authentication in a web app. In this task, you will integrate OAuth 2.0 authentication for allowing users to log in to your web application using third-party providers such as Google, Facebook, or GitHub. You will implement OAuth 2.0 authorization flows and handle user authentication securely. This task is suitable for developers looking to enhance the authentication experience in their web applications.;5
Optimize database indexes for improved query performance. You will optimize database indexes to improve the query performance of a database system. This involves analyzing query execution plans, identifying index usage patterns, and creating or modifying indexes accordingly. The goal is to reduce query response time and enhance overall database performance. This task requires proficiency in database administration and optimization techniques.;5
Build a responsive image gallery with lightbox using HTML, CSS, and JavaScript. This task involves creating a responsive image gallery with a lightbox feature using HTML for structure, CSS for styling, and JavaScript for interactivity. The gallery should display a grid of thumbnail images that open in a larger view when clicked, with the ability to navigate between images using arrow keys or swipe gestures. This task is suitable for intermediate front-end developers looking to enhance their skills in building interactive web interfaces.;3
Develop a RESTful API with authentication using Django REST Framework. In this task, you will build a RESTful API (Application Programming Interface) with authentication features using Django REST Framework. The API should support user registration, login, logout, and token-based authentication for secure access to resources. You will utilize Django's built-in authentication system and REST framework's authentication classes to implement these features. This task is ideal for developers familiar with Python and Django web development.;8
Design and implement a relational database schema for an online marketplace. You will design a relational database schema for an online marketplace platform, encompassing entities such as users, products, orders, payments, and reviews. The schema should define appropriate relationships between entities and enforce data integrity constraints. You will use concepts such as normalization and referential integrity to ensure efficient data storage and retrieval. This task requires proficiency in database design and modeling principles.;5
Write a program to implement breadth-first search (BFS) algorithm in Java. You will implement the breadth-first search (BFS) algorithm in Java to traverse a graph or tree data structure level by level. The program should efficiently search for a target node or perform other operations such as finding the shortest path between nodes. You will utilize data structures such as queues to maintain the traversal order and avoid revisiting already visited nodes. This task is suitable for developers familiar with graph algorithms and Java programming language.;5
Implement user profile management functionality in a web application using Flask. In this task, you will implement user profile management features in a web application using the Flask web framework. The functionality should allow users to view, edit, and update their profile information such as name, email, bio, and profile picture. You will utilize Flask's routing, templates, and forms to handle user interactions and data validation. This task is beginner-friendly and provides practical experience in building user-centric web applications.;2
Optimize SQL queries for a large-scale e-commerce database. You will optimize SQL queries for a large-scale e-commerce database to improve performance and scalability. This involves analyzing query execution plans, identifying inefficient query patterns, and rewriting queries to utilize appropriate indexes and join strategies. The goal is to reduce query response time and resource utilization while maintaining data consistency and integrity. This task requires expertise in SQL optimization techniques and database performance tuning.;8
Develop a real-time chat application with WebSocket using Node.js and Socket.IO. This task involves building a real-time chat application using WebSocket technology with Node.js for server-side logic and Socket.IO library for real-time communication. The application should support features such as instant messaging, online/offline status indicators, and message history retrieval. You will utilize event-driven programming and WebSocket protocols to enable bidirectional communication between clients and the server. This task is suitable for developers interested in building collaborative and interactive web applications.;8
Design and implement a distributed caching system for a high-traffic website. You will design and implement a distributed caching system to improve the performance and scalability of a high-traffic website. This involves deploying caching servers across multiple nodes or clusters, implementing caching strategies such as least recently used (LRU) or time-based expiration, and integrating caching layers with the web application stack. The caching system should reduce database load and latency by caching frequently accessed data and content. This task requires expertise in distributed systems, caching algorithms, and infrastructure management.;13
Create a responsive timeline component using HTML, CSS, and JavaScript. This task involves creating a responsive timeline component that displays chronological events or milestones using HTML for structure, CSS for styling, and JavaScript for interactivity. The timeline should adapt to different screen sizes and orientations, with a horizontal layout that allows users to scroll or navigate through events. You will utilize flexbox or grid layout techniques to achieve responsive design and dynamic content rendering for the timeline. This task is suitable for front-end developers looking to enhance their UI/UX skills.;3
Write a program to implement the A* search algorithm in Python. You will implement the A* search algorithm in Python to find the shortest path between two nodes in a graph or grid-based environment. The program should efficiently explore possible paths based on heuristic estimates of the remaining distance to the goal. You will use data structures such as priority queues and heuristic functions to guide the search process and optimize pathfinding performance. This task is suitable for developers familiar with graph algorithms and Python programming language.;5
Develop a multi-user blogging platform with Django and PostgreSQL. In this task, you will develop a multi-user blogging platform using the Django web framework for backend logic and PostgreSQL database for data storage. The platform should support features such as user registration, authentication, blog post creation, commenting, and moderation. You will implement user roles and permissions to control access to blog content and administrative functionalities. This task is intermediate-level and requires proficiency in Django development and SQL database management.;8
Implement data validation and sanitization in a web form using Express.js. In this task, you will implement data validation and sanitization techniques to secure a web form built with Express.js framework. The form should validate user input against predefined rules such as required fields, minimum/maximum length, and format constraints. Additionally, you will sanitize input data to prevent common security vulnerabilities such as cross-site scripting (XSS) and SQL injection. This task is essential for building robust and secure web applications with Node.js and Express.js.;2
Design and implement an event-driven architecture for a real-time analytics system. You will design and implement an event-driven architecture for a real-time analytics system that processes streaming data from various sources. This involves defining event schemas, implementing event producers and consumers, and integrating with data processing frameworks such as Apache Kafka or Apache Flink. The architecture should enable real-time data ingestion, processing, analysis, and visualization for actionable insights. This task requires expertise in event-driven design patterns, stream processing technologies, and distributed systems.;13
Create a responsive navigation menu with dropdowns using HTML, CSS, and JavaScript. This task involves creating a responsive navigation menu with dropdowns that adapt to different screen sizes and orientations. The menu should provide hierarchical navigation options with expandable dropdown menus for nested categories or subpages. You will use HTML for semantic structure, CSS for styling and layout, and JavaScript for interactive behavior such as toggling dropdown visibility. This task is suitable for front-end developers looking to build intuitive and user-friendly navigation interfaces.;3
Write a program to implement the Levenshtein distance algorithm in C++. You will implement the Levenshtein distance algorithm in C++ to calculate the minimum number of single-character edits (insertions, deletions, substitutions) required to transform one string into another. The program should efficiently compute the Levenshtein distance between two input strings using dynamic programming techniques. This task is suitable for developers familiar with string manipulation algorithms and C++ programming language.;5
Implement user authentication and authorization in a single-page application (SPA) with React and JSON Web Tokens (JWT). In this task, you will implement user authentication and authorization features in a single-page application (SPA) built with React framework. The application should support user registration, login, logout, and protected routes based on user roles or permissions. You will use JSON Web Tokens (JWT) for secure authentication and local storage for token management. This task is intermediate-level and requires proficiency in React development and web security principles.;8
Optimize database performance for a high-volume transactional system. You will optimize database performance for a high-volume transactional system handling large numbers of concurrent transactions. This involves tuning database configuration parameters, optimizing SQL queries and indexes, and partitioning data to distribute workload efficiently. The goal is to reduce response time, increase throughput, and ensure scalability and reliability of the database system under heavy load. This task requires expertise in database administration, performance tuning, and troubleshooting techniques.;13
Design and implement a scalable messaging system for a social media platform. You will design and implement a scalable messaging system to handle real-time communication between users in a social media platform. This involves defining message schemas, implementing message brokers, and integrating with messaging protocols such as MQTT or AMQP. The system should support features such as instant messaging, group chats, message delivery guarantees, and message history persistence. This task requires expertise in distributed systems, messaging architectures, and asynchronous communication patterns.;13
Create a responsive carousel/slider component with autoplay using HTML, CSS, and JavaScript. This task involves creating a responsive carousel/slider component that displays rotating content such as images or text slides with autoplay functionality. The carousel should adapt to different screen sizes and orientations, with options for manual navigation and autoplay controls. You will utilize CSS transitions or animations and JavaScript event handlers to implement the carousel behavior. This task is suitable for front-end developers looking to enhance their UI/UX skills with dynamic content presentation.;3
Develop a CRUD API for managing user profiles using Express.js and MongoDB. In this task, you will develop a CRUD (Create, Read, Update, Delete) API for managing user profiles using Express.js framework for server-side logic and MongoDB database for data storage. The API should support operations such as creating new user profiles, retrieving profile details, updating profile information, and deleting user accounts. You will utilize MongoDB's document-oriented model and Mongoose ODM for data persistence and schema validation. This task is intermediate-level and requires proficiency in Node.js, Express.js, and MongoDB development.;8
Write a program to implement a priority queue data structure in Python. You will implement a priority queue data structure in Python that supports efficient insertion and retrieval of elements based on their priority levels. The program should maintain a sorted collection of elements, where higher-priority elements are dequeued before lower-priority ones. You will use heap data structure or other priority queue implementations to achieve logarithmic time complexity for basic operations. This task is suitable for developers familiar with data structures and Python programming language.;5
Design and implement a distributed file storage system for a cloud platform. You will design and implement a distributed file storage system capable of storing and retrieving large volumes of data across multiple nodes or data centers. This involves defining file storage formats, implementing distributed file servers, and integrating with cloud storage APIs or protocols such as Amazon S3 or Google Cloud Storage. The system should provide features such as data redundancy, fault tolerance, and scalability for handling varying workloads. This task requires expertise in distributed systems, storage technologies, and cloud computing concepts.;13
Create a responsive grid layout with card components using CSS Grid and Flexbox. This task involves creating a responsive grid layout that displays card components in a grid arrangement using CSS Grid and Flexbox layout techniques. The grid should adapt to different screen sizes and orientations, with cards arranged in multiple rows and columns. You will use CSS Grid for grid-level layout and Flexbox for item-level layout within each card component. This task is suitable for front-end developers looking to master advanced CSS layout techniques.;3
Implement user authentication and authorization in a GraphQL API with Apollo Server and JWT. In this task, you will implement user authentication and authorization features in a GraphQL API using Apollo Server framework for server-side logic and JSON Web Tokens (JWT) for secure authentication. The API should support user registration, login, logout, and protected queries/mutations based on user roles or permissions. You will use GraphQL schema directives and middleware to enforce authorization rules. This task is intermediate-level and requires proficiency in GraphQL development and web security principles.;8
Optimize SQL queries for a data warehouse system with complex analytical queries. You will optimize SQL queries for a data warehouse system handling complex analytical queries and large datasets. This involves analyzing query execution plans, identifying inefficient query patterns, and optimizing query performance through indexing, partitioning, and query rewriting techniques. The goal is to reduce query response time and resource consumption while improving overall data processing efficiency. This task requires expertise in SQL optimization, data warehousing, and business intelligence concepts.;13
Design and implement a scalable distributed job scheduling system for task orchestration. You will design and implement a scalable distributed job scheduling system that coordinates the execution of tasks across multiple nodes or worker instances. This involves defining job scheduling algorithms, implementing task queues, and integrating with distributed computing frameworks such as Apache Mesos or Kubernetes. The system should support features such as task prioritization, fault tolerance, and load balancing for efficient resource utilization. This task requires expertise in distributed systems, job scheduling algorithms, and system architecture design.;13
Create a responsive dropdown menu with nested submenus using HTML, CSS, and JavaScript. This task involves creating a responsive dropdown menu with nested submenus that expand or collapse on user interaction using HTML, CSS, and JavaScript. The menu should adapt to different screen sizes and orientations, with hierarchical navigation options for organizing menu items. You will use CSS for styling and layout, JavaScript event handlers for menu behavior, and DOM manipulation techniques for dynamic menu rendering. This task is suitable for front-end developers looking to build interactive navigation interfaces.;3
Write a program to implement a stack data structure in Python. You will implement a stack data structure in Python that supports standard stack operations such as push, pop, and peek. The program should maintain a last-in, first-out (LIFO) order of elements and provide efficient stack manipulation methods. You will use built-in data structures such as lists or collections to implement the stack functionality. This task is beginner-friendly and provides hands-on experience with fundamental data structures and Python programming language.;1
Develop a RESTful API for a blogging platform with authentication using Flask and MongoDB. In this task, you will develop a RESTful API (Application Programming Interface) for a blogging platform using Flask framework for server-side logic and MongoDB database for data storage. The API should support operations such as creating blog posts, retrieving post details, updating posts, and deleting posts. Additionally, you will implement user authentication and authorization features using JWT (JSON Web Tokens) for secure access to API endpoints. This task is intermediate-level and requires proficiency in Python, Flask, and MongoDB development.;8
Design and implement a relational database schema for an online booking system. You will design a relational database schema for an online booking system that facilitates reservations for hotels, flights, or events. The schema should include entities such as users, bookings, reservations, payments, and inventory items, with appropriate relationships and constraints defined. You will utilize database normalization techniques and entity-relationship modeling principles to ensure data integrity and efficiency. This task requires expertise in database design, modeling, and optimization.;5
Implement user authentication and authorization in a mobile app with Firebase Authentication. In this task, you will implement user authentication and authorization features in a mobile app using Firebase Authentication service. The app should support user registration, login, logout, and password reset functionalities using email/password or social login providers. You will integrate Firebase Authentication SDK into the mobile app and configure authentication settings and security rules in Firebase Console. This task is beginner-friendly and provides practical experience in mobile app development with Firebase.;2
Optimize SQL queries for a reporting dashboard with interactive data visualizations. You will optimize SQL queries for a reporting dashboard that generates interactive data visualizations such as charts, graphs, and tables. This involves analyzing query performance, identifying slow-running queries, and optimizing query execution plans for efficient data retrieval. Additionally, you will tune database indexes, caching strategies, and aggregation techniques to improve overall dashboard performance and responsiveness. This task requires expertise in SQL optimization, data visualization, and dashboard design principles.;8
Design and implement a scalable distributed caching system for a web application. You will design and implement a scalable distributed caching system to improve the performance and scalability of a web application. This involves deploying caching servers across multiple nodes or clusters, implementing caching strategies such as least recently used (LRU) or time-based expiration, and integrating caching layers with the web application stack. The caching system should reduce database load and latency by caching frequently accessed data and content. This task requires expertise in distributed systems, caching algorithms, and infrastructure management.;13
Create a responsive navigation bar with a search input using HTML, CSS, and JavaScript. This task involves creating a responsive navigation bar with a search input field that allows users to search for content within a website. The navigation bar should adapt to different screen sizes and orientations, with options for expanding or collapsing the search input based on user interaction. You will use CSS for styling and layout, JavaScript event handlers for search functionality, and DOM manipulation techniques for dynamic behavior. This task is suitable for front-end developers looking to enhance website navigation and user experience.;3
Write a program to implement the breadth-first search (BFS) algorithm in JavaScript. You will implement the breadth-first search (BFS) algorithm in JavaScript to traverse a graph or tree data structure level by level. The program should efficiently search for a target node or perform other operations such as finding the shortest path between nodes. You will utilize data structures such as queues to maintain the traversal order and avoid revisiting already visited nodes. This task is suitable for developers familiar with graph algorithms and JavaScript programming language.;5
Develop a user registration and login system with OAuth 2.0 authentication. In this task, you will develop a user registration and login system with OAuth 2.0 authentication for secure access to web applications. The system should support user registration using email/password or social login providers such as Google, Facebook, or GitHub. You will integrate OAuth 2.0 authentication providers into the application and implement secure authentication flows following industry best practices. This task is intermediate-level and requires proficiency in web development, OAuth 2.0 protocols, and security principles.;8
Optimize SQL queries for a data warehouse system with complex analytical queries. You will optimize SQL queries for a data warehouse system handling complex analytical queries and large datasets. This involves analyzing query execution plans, identifying inefficient query patterns, and optimizing query performance through indexing, partitioning, and query rewriting techniques. The goal is to reduce query response time and resource consumption while improving overall data processing efficiency. This task requires expertise in SQL optimization, data warehousing, and business intelligence concepts.;13
Design and implement a scalable distributed job scheduling system for task orchestration. You will design and implement a scalable distributed job scheduling system that coordinates the execution of tasks across multiple nodes or worker instances. This involves defining job scheduling algorithms, implementing task queues, and integrating with distributed computing frameworks such as Apache Mesos or Kubernetes. The system should support features such as task prioritization, fault tolerance, and load balancing for efficient resource utilization. This task requires expertise in distributed systems, job scheduling algorithms, and system architecture design.;13
Create a responsive dropdown menu with nested submenus using HTML, CSS, and JavaScript. This task involves creating a responsive dropdown menu with nested submenus that expand or collapse on user interaction using HTML, CSS, and JavaScript. The menu should adapt to different screen sizes and orientations, with hierarchical navigation options for organizing menu items. You will use CSS for styling and layout, JavaScript event handlers for menu behavior, and DOM manipulation techniques for dynamic menu rendering. This task is suitable for front-end developers looking to build interactive navigation interfaces.;3
Write a program to implement a stack data structure in Python. You will implement a stack data structure in Python that supports standard stack operations such as push, pop, and peek. The program should maintain a last-in, first-out (LIFO) order of elements and provide efficient stack manipulation methods. You will use built-in data structures such as lists or collections to implement the stack functionality. This task is beginner-friendly and provides hands-on experience with fundamental data structures and Python programming language.;1
Develop a RESTful API for a blogging platform with authentication using Flask and MongoDB. In this task, you will develop a RESTful API (Application Programming Interface) for a blogging platform using Flask framework for server-side logic and MongoDB database for data storage. The API should support operations such as creating blog posts, retrieving post details, updating posts, and deleting posts. Additionally, you will implement user authentication and authorization features using JWT (JSON Web Tokens) for secure access to API endpoints. This task is intermediate-level and requires proficiency in Python, Flask, and MongoDB development.;8
Design and implement a relational database schema for an online booking system. You will design a relational database schema for an online booking system that facilitates reservations for hotels, flights, or events. The schema should include entities such as users, bookings, reservations, payments, and inventory items, with appropriate relationships and constraints defined. You will utilize database normalization techniques and entity-relationship modeling principles to ensure data integrity and efficiency. This task requires expertise in database design, modeling, and optimization.;5
Implement user authentication and authorization in a mobile app with Firebase Authentication. In this task, you will implement user authentication and authorization features in a mobile app using Firebase Authentication service. The app should support user registration, login, logout, and password reset functionalities using email/password or social login providers. You will integrate Firebase Authentication SDK into the mobile app and configure authentication settings and security rules in Firebase Console. This task is beginner-friendly and provides practical experience in mobile app development with Firebase.;2
Optimize SQL queries for a reporting dashboard with interactive data visualizations. You will optimize SQL queries for a reporting dashboard that generates interactive data visualizations such as charts, graphs, and tables. This involves analyzing query performance, identifying slow-running queries, and optimizing query execution plans for efficient data retrieval. Additionally, you will tune database indexes, caching strategies, and aggregation techniques to improve overall dashboard performance and responsiveness. This task requires expertise in SQL optimization, data visualization, and dashboard design principles.;8
Design and implement a scalable distributed caching system for a web application. You will design and implement a scalable distributed caching system to improve the performance and scalability of a web application. This involves deploying caching servers across multiple nodes or clusters, implementing caching strategies such as least recently used (LRU) or time-based expiration, and integrating caching layers with the web application stack. The caching system should reduce database load and latency by caching frequently accessed data and content. This task requires expertise in distributed systems, caching algorithms, and infrastructure management.;13
Create a responsive navigation bar with a search input using HTML, CSS, and JavaScript. This task involves creating a responsive navigation bar with a search input field that allows users to search for content within a website. The navigation bar should adapt to different screen sizes and orientations, with options for expanding or collapsing the search input based on user interaction. You will use CSS for styling and layout, JavaScript event handlers for search functionality, and DOM manipulation techniques for dynamic behavior. This task is suitable for front-end developers looking to enhance website navigation and user experience.;3
Write a program to implement the breadth-first search (BFS) algorithm in JavaScript. You will implement the breadth-first search (BFS) algorithm in JavaScript to traverse a graph or tree data structure level by level. The program should efficiently search for a target node or perform other operations such as finding the shortest path between nodes. You will utilize data structures such as queues to maintain the traversal order and avoid revisiting already visited nodes. This task is suitable for developers familiar with graph algorithms and JavaScript programming language.;5
Develop a user registration and login system with OAuth 2.0 authentication. In this task, you will develop a user registration and login system with OAuth 2.0 authentication for secure access to web applications. The system should support user registration using email/password or social login providers such as Google, Facebook, or GitHub. You will integrate OAuth 2.0 authentication providers into the application and implement secure authentication flows following industry best practices. This task is intermediate-level and requires proficiency in web development, OAuth 2.0 protocols, and security principles.;8
Design and implement a scalable distributed logging system for a microservices architecture. You will design and implement a scalable distributed logging system to collect, store, and analyze logs generated by microservices in a distributed environment. This involves defining log schemas, implementing log aggregation pipelines, and integrating with logging frameworks such as ELK (Elasticsearch, Logstash, Kibana) or Fluentd. The logging system should provide features such as log filtering, searching, and real-time monitoring for troubleshooting and performance analysis. This task requires expertise in distributed systems, logging technologies, and observability practices.;13
Create a responsive carousel/slider component with autoplay using HTML, CSS, and JavaScript. This task involves creating a responsive carousel/slider component that displays rotating content such as images or text slides with autoplay functionality. The carousel should adapt to different screen sizes and orientations, with options for manual navigation and autoplay controls. You will utilize CSS transitions or animations and JavaScript event handlers to implement the carousel behavior. This task is suitable for front-end developers looking to enhance their UI/UX skills with dynamic content presentation.;3
Develop a CRUD API for managing user profiles using Express.js and MongoDB. In this task, you will develop a CRUD (Create, Read, Update, Delete) API for managing user profiles using Express.js framework for server-side logic and MongoDB database for data storage. The API should support operations such as creating new user profiles, retrieving profile details, updating profile information, and deleting user accounts. You will utilize MongoDB's document-oriented model and Mongoose ODM for data persistence and schema validation. This task is intermediate-level and requires proficiency in Node.js, Express.js, and MongoDB development.;8
Write a program to implement the priority queue data structure in C++. You will implement the priority queue data structure in C++ that supports efficient insertion and retrieval of elements based on their priority levels. The program should maintain a sorted collection of elements, where higher-priority elements are dequeued before lower-priority ones. You will use heap data structure or other priority queue implementations to achieve logarithmic time complexity for basic operations. This task is suitable for developers familiar with data structures and C++ programming language.;5
Design and implement a distributed file storage system for a cloud platform. You will design and implement a distributed file storage system capable of storing and retrieving large volumes of data across multiple nodes or data centers. This involves defining file storage formats, implementing distributed file servers, and integrating with cloud storage APIs or protocols such as Amazon S3 or Google Cloud Storage. The system should provide features such as data redundancy, fault tolerance, and scalability for handling varying workloads. This task requires expertise in distributed systems, storage technologies, and cloud computing concepts.;13
Create a responsive grid layout with card components using CSS Grid and Flexbox. This task involves creating a responsive grid layout that displays card components in a grid arrangement using CSS Grid and Flexbox layout techniques. The grid should adapt to different screen sizes and orientations, with cards arranged in multiple rows and columns. You will use CSS Grid for grid-level layout and Flexbox for item-level layout within each card component. This task is suitable for front-end developers looking to master advanced CSS layout techniques.;3
Implement user authentication and authorization in a GraphQL API with Apollo Server and JWT. In this task, you will implement user authentication and authorization features in a GraphQL API using Apollo Server framework for server-side logic and JSON Web Tokens (JWT) for secure authentication. The API should support user registration, login, logout, and protected queries/mutations based on user roles or permissions. You will use GraphQL schema directives and middleware to enforce authorization rules. This task is intermediate-level and requires proficiency in GraphQL development and web security principles.;8
Optimize SQL queries for a data warehouse system with complex analytical queries. You will optimize SQL queries for a data warehouse system handling complex analytical queries and large datasets. This involves analyzing query execution plans, identifying inefficient query patterns, and optimizing query performance through indexing, partitioning, and query rewriting techniques. The goal is to reduce query response time and resource consumption while improving overall data processing efficiency. This task requires expertise in SQL optimization, data warehousing, and business intelligence concepts.;13
Design and implement a scalable distributed job scheduling system for task orchestration. You will design and implement a scalable distributed job scheduling system that coordinates the execution of tasks across multiple nodes or worker instances. This involves defining job scheduling algorithms, implementing task queues, and integrating with distributed computing frameworks such as Apache Mesos or Kubernetes. The system should support features such as task prioritization, fault tolerance, and load balancing for efficient resource utilization. This task requires expertise in distributed systems, job scheduling algorithms, and system architecture design.;13
Create a responsive dropdown menu with nested submenus using HTML, CSS, and JavaScript. This task involves creating a responsive dropdown menu with nested submenus that expand or collapse on user interaction using HTML, CSS, and JavaScript. The menu should adapt to different screen sizes and orientations, with hierarchical navigation options for organizing menu items. You will use CSS for styling and layout, JavaScript event handlers for menu behavior, and DOM manipulation techniques for dynamic menu rendering. This task is suitable for front-end developers looking to build interactive navigation interfaces.;3
Write a program to implement a stack data structure in Python. You will implement a stack data structure in Python that supports standard stack operations such as push, pop, and peek. The program should maintain a last-in, first-out (LIFO) order of elements and provide efficient stack manipulation methods. You will use built-in data structures such as lists or collections to implement the stack functionality. This task is beginner-friendly and provides hands-on experience with fundamental data structures and Python programming language.;1
Develop a RESTful API for a blogging platform with authentication using Flask and MongoDB. In this task, you will develop a RESTful API (Application Programming Interface) for a blogging platform using Flask framework for server-side logic and MongoDB database for data storage. The API should support operations such as creating blog posts, retrieving post details, updating posts, and deleting posts. Additionally, you will implement user authentication and authorization features using JWT (JSON Web Tokens) for secure access to API endpoints. This task is intermediate-level and requires proficiency in Python, Flask, and MongoDB development.;8
Design and implement a relational database schema for an online booking system. You will design a relational database schema for an online booking system that facilitates reservations for hotels, flights, or events. The schema should include entities such as users, bookings, reservations, payments, and inventory items, with appropriate relationships and constraints defined. You will utilize database normalization techniques and entity-relationship modeling principles to ensure data integrity and efficiency. This task requires expertise in database design, modeling, and optimization.;5
Implement user authentication and authorization in a mobile app with Firebase Authentication. In this task, you will implement user authentication and authorization features in a mobile app using Firebase Authentication service. The app should support user registration, login, logout, and password reset functionalities using email/password or social login providers. You will integrate Firebase Authentication SDK into the mobile app and configure authentication settings and security rules in Firebase Console. This task is beginner-friendly and provides practical experience in mobile app development with Firebase.;2
Optimize SQL queries for a reporting dashboard with interactive data visualizations. You will optimize SQL queries for a reporting dashboard that generates interactive data visualizations such as charts, graphs, and tables. This involves analyzing query performance, identifying slow-running queries, and optimizing query execution plans for efficient data retrieval. Additionally, you will tune database indexes, caching strategies, and aggregation techniques to improve overall dashboard performance and responsiveness. This task requires expertise in SQL optimization, data visualization, and dashboard design principles.;8
Design and implement a scalable distributed caching system for a web application. You will design and implement a scalable distributed caching system to improve the performance and scalability of a web application. This involves deploying caching servers across multiple nodes or clusters, implementing caching strategies such as least recently used (LRU) or time-based expiration, and integrating caching layers with the web application stack. The caching system should reduce database load and latency by caching frequently accessed data and content. This task requires expertise in distributed systems, caching algorithms, and infrastructure management.;13
Create a responsive navigation bar with a search input using HTML, CSS, and JavaScript. This task involves creating a responsive navigation bar with a search input field that allows users to search for content within a website. The navigation bar should adapt to different screen sizes and orientations, with options for expanding or collapsing the search input based on user interaction. You will use CSS for styling and layout, JavaScript event handlers for search functionality, and DOM manipulation techniques for dynamic behavior. This task is suitable for front-end developers looking to enhance website navigation and user experience.;3
Write a program to implement the breadth-first search (BFS) algorithm in JavaScript. You will implement the breadth-first search (BFS) algorithm in JavaScript to traverse a graph or tree data structure level by level. The program should efficiently search for a target node or perform other operations such as finding the shortest path between nodes. You will utilize data structures such as queues to maintain the traversal order and avoid revisiting already visited nodes. This task is suitable for developers familiar with graph algorithms and JavaScript programming language.;5
Develop a user registration and login system with OAuth 2.0 authentication. In this task, you will develop a user registration and login system with OAuth 2.0 authentication for secure access to web applications. The system should support user registration using email/password or social login providers such as Google, Facebook, or GitHub. You will integrate OAuth 2.0 authentication providers into the application and implement secure authentication flows following industry best practices. This task is intermediate-level and requires proficiency in web development, OAuth 2.0 protocols, and security principles.;8
Design and implement a scalable distributed message broker system for real-time communication. You will design and implement a scalable distributed message broker system to facilitate real-time communication between microservices or applications in a distributed environment. This involves defining message schemas, implementing message queues or topics, and integrating with messaging protocols such as MQTT, AMQP, or Kafka. The message broker system should provide features such as message routing, pub/sub (publish/subscribe) patterns, and guaranteed message delivery. This task requires expertise in distributed systems, messaging architectures, and asynchronous communication patterns.;13
Create a responsive image gallery with lightbox effect using HTML, CSS, and JavaScript. This task involves creating a responsive image gallery that displays multiple images in a grid layout and allows users to view enlarged versions of images in a lightbox overlay. The gallery should support features such as image navigation, caption display, and close button for exiting the lightbox. You will use CSS for styling, JavaScript for lightbox functionality, and DOM manipulation for dynamic image loading. This task is suitable for front-end developers looking to showcase images in an interactive gallery format.;3
